"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"10:35:37.4725770 PM","notepad.exe","5324","RegOpenKey","HKCU\Software\Classes\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:35:37.4726022 PM","notepad.exe","5324","RegQueryValue","HKCR\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}\InProcServer32\(Default)","BUFFER OVERFLOW","Length: 12"
"10:35:37.4726236 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}\InProcServer32","SUCCESS","Query: Name"
"10:35:37.4726504 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}\InProcServer32","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4726734 PM","notepad.exe","5324","RegOpenKey","HKCU\Software\Classes\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:35:37.4726978 PM","notepad.exe","5324","RegQueryValue","HKCR\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}\InProcServer32\(Default)","SUCCESS","Type: REG_SZ, Length: 66, Data: C:\Windows\System32\WinTypes.dll"
"10:35:37.4727212 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}\InProcServer32","SUCCESS","Query: Name"
"10:35:37.4727453 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}\InProcServer32","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4727686 PM","notepad.exe","5324","RegOpenKey","HKCU\Software\Classes\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:35:37.4727934 PM","notepad.exe","5324","RegQueryValue","HKCR\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}\InProcServer32\ThreadingModel","SUCCESS","Type: REG_SZ, Length: 10, Data: Both"
"10:35:37.4728257 PM","notepad.exe","5324","RegCloseKey","HKCR\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}\InProcServer32","SUCCESS",""
"10:35:37.4728475 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}","SUCCESS","Query: Name"
"10:35:37.4728723 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4728963 PM","notepad.exe","5324","RegOpenKey","HKCU\Software\Classes\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}\InprocHandler32","NAME NOT FOUND","Desired Access: Query Value"
"10:35:37.4729217 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4729411 PM","notepad.exe","5324","RegOpenKey","HKCR\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}\InprocHandler32","NAME NOT FOUND","Desired Access: Query Value"
"10:35:37.4729670 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}","SUCCESS","Query: Name"
"10:35:37.4729915 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4730151 PM","notepad.exe","5324","RegOpenKey","HKCU\Software\Classes\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}\InprocHandler","NAME NOT FOUND","Desired Access: Query Value"
"10:35:37.4730396 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4730591 PM","notepad.exe","5324","RegOpenKey","HKCR\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}\InprocHandler","NAME NOT FOUND","Desired Access: Query Value"
"10:35:37.4730925 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}","SUCCESS","Query: Name"
"10:35:37.4731196 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4731427 PM","notepad.exe","5324","RegOpenKey","HKCU\Software\Classes\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}\LocalServer32","NAME NOT FOUND","Desired Access: Read"
"10:35:37.4731669 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4731858 PM","notepad.exe","5324","RegOpenKey","HKCR\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}\LocalServer32","NAME NOT FOUND","Desired Access: Read"
"10:35:37.4732105 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}","SUCCESS","Query: Name"
"10:35:37.4732341 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4732569 PM","notepad.exe","5324","RegOpenKey","HKCU\Software\Classes\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:35:37.4732815 PM","notepad.exe","5324","RegQueryValue","HKCR\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}\AppID","NAME NOT FOUND","Length: 112"
"10:35:37.4733033 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}","SUCCESS","Query: Name"
"10:35:37.4733273 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4733507 PM","notepad.exe","5324","RegOpenKey","HKCU\Software\Classes\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}\LocalServer","NAME NOT FOUND","Desired Access: Query Value"
"10:35:37.4733763 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4733959 PM","notepad.exe","5324","RegOpenKey","HKCR\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}\LocalServer","NAME NOT FOUND","Desired Access: Query Value"
"10:35:37.4734195 PM","notepad.exe","5324","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"10:35:37.4734938 PM","notepad.exe","5324","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4735145 PM","notepad.exe","5324","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4735372 PM","notepad.exe","5324","RegOpenKey","HKCU\Software\Classes\CLSID\{11659A23-5884-4D1B-9CF6-67D6F4F90B36}","NAME NOT FOUND","Desired Access: Read"
"10:35:37.4735673 PM","notepad.exe","5324","RegOpenKey","HKCR\CLSID\{11659A23-5884-4D1B-9CF6-67D6F4F90B36}","SUCCESS","Desired Access: Read"
"10:35:37.4735977 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}","SUCCESS","Query: Name"
"10:35:37.4736249 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4736557 PM","notepad.exe","5324","RegOpenKey","HKCU\Software\Classes\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}\Elevation","NAME NOT FOUND","Desired Access: Read"
"10:35:37.4736817 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4737020 PM","notepad.exe","5324","RegOpenKey","HKCR\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}\Elevation","NAME NOT FOUND","Desired Access: Read"
"10:35:37.4737311 PM","notepad.exe","5324","RegCloseKey","HKCR\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}","SUCCESS",""
"10:35:37.4737531 PM","notepad.exe","5324","RegCloseKey","HKCR\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}","SUCCESS",""
"10:35:37.4737801 PM","notepad.exe","5324","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"10:35:37.4738043 PM","notepad.exe","5324","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4738208 PM","notepad.exe","5324","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4738399 PM","notepad.exe","5324","RegOpenKey","HKCU\Software\Classes\CLSID\{11659A23-5884-4D1B-9CF6-67D6F4F90B36}","NAME NOT FOUND","Desired Access: Read"
"10:35:37.4738652 PM","notepad.exe","5324","RegOpenKey","HKCR\CLSID\{11659A23-5884-4D1B-9CF6-67D6F4F90B36}","SUCCESS","Desired Access: Read"
"10:35:37.4738916 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}","SUCCESS","Query: Name"
"10:35:37.4739160 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4739397 PM","notepad.exe","5324","RegOpenKey","HKCU\Software\Classes\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}\TreatAs","NAME NOT FOUND","Desired Access: Read"
"10:35:37.4739662 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4739851 PM","notepad.exe","5324","RegOpenKey","HKCR\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}\TreatAs","NAME NOT FOUND","Desired Access: Read"
"10:35:37.4740104 PM","notepad.exe","5324","RegCloseKey","HKCR\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}","SUCCESS",""
"10:35:37.4764177 PM","notepad.exe","5324","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\SideBySide","SUCCESS","Desired Access: Read"
"10:35:37.4764693 PM","notepad.exe","5324","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\PreferExternalManifest","NAME NOT FOUND","Length: 20"
"10:35:37.4765077 PM","notepad.exe","5324","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide","SUCCESS",""
"10:35:37.4767317 PM","notepad.exe","5324","CreateFile","C:\Windows\System32\uxtheme.dll.Config","NAME NOT FOUND","Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a"
"10:35:37.4770064 PM","notepad.exe","5324","CreateFile","C:\Windows\System32\uxtheme.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:35:37.4774738 PM","notepad.exe","5324","CloseFile","C:\Windows\System32\uxtheme.dll","SUCCESS",""
"10:35:37.4776829 PM","notepad.exe","5324","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\SideBySide\AssemblyStorageRoots","NAME NOT FOUND","Desired Access: Enumerate Sub Keys"
"10:35:37.4778815 PM","notepad.exe","5324","CreateFile","C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.3636_none_60b6a03d71f818d5","SUCCESS","Desired Access: Execute/Traverse, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:35:37.4781091 PM","notepad.exe","5324","CloseFile","C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.3636_none_60b6a03d71f818d5","SUCCESS",""
"10:35:37.4791630 PM","notepad.exe","5324","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4792025 PM","notepad.exe","5324","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer","SUCCESS","Desired Access: Query Value"
"10:35:37.4792535 PM","notepad.exe","5324","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer\TurnOffSPIAnimations","NAME NOT FOUND","Length: 16"
"10:35:37.4792896 PM","notepad.exe","5324","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer","SUCCESS",""
"10:35:37.4793169 PM","notepad.exe","5324","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4793412 PM","notepad.exe","5324","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer","NAME NOT FOUND","Desired Access: Query Value"
"10:35:37.4823681 PM","notepad.exe","5324","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"10:35:37.4824073 PM","notepad.exe","5324","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4824259 PM","notepad.exe","5324","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4824503 PM","notepad.exe","5324","RegOpenKey","HKCU\Software\Classes\CLSID\{B5F8350B-0548-48B1-A6EE-88BD00B4A5E7}","NAME NOT FOUND","Desired Access: Read"
"10:35:37.4824906 PM","notepad.exe","5324","RegOpenKey","HKCR\CLSID\{B5F8350B-0548-48B1-A6EE-88BD00B4A5E7}","SUCCESS","Desired Access: Read"
"10:35:37.4825564 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: Name"
"10:35:37.4825814 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4826074 PM","notepad.exe","5324","RegOpenKey","HKCU\Software\Classes\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"10:35:37.4826318 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4826496 PM","notepad.exe","5324","RegOpenKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"10:35:37.4826732 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: Name"
"10:35:37.4827044 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: Name"
"10:35:37.4827260 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4827477 PM","notepad.exe","5324","RegOpenKey","HKCU\Software\Classes\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:35:37.4827732 PM","notepad.exe","5324","RegQueryValue","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\ActivateOnHostFlags","NAME NOT FOUND","Length: 16"
"10:35:37.4827973 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: Name"
"10:35:37.4828187 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4828399 PM","notepad.exe","5324","RegOpenKey","HKCU\Software\Classes\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:35:37.4828653 PM","notepad.exe","5324","RegQueryValue","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\(Default)","BUFFER OVERFLOW","Length: 12"
"10:35:37.4828861 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: Name"
"10:35:37.4829072 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4829277 PM","notepad.exe","5324","RegOpenKey","HKCU\Software\Classes\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:35:37.4829494 PM","notepad.exe","5324","RegQueryValue","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\(Default)","SUCCESS","Type: REG_SZ, Length: 42, Data: MSAA AccPropServices"
"10:35:37.4829718 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: Name"
"10:35:37.4829985 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4830216 PM","notepad.exe","5324","RegOpenKey","HKCU\Software\Classes\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocServer32","NAME NOT FOUND","Desired Access: Read"
"10:35:37.4830454 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4830625 PM","notepad.exe","5324","RegOpenKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocServer32","SUCCESS","Desired Access: Read"
"10:35:37.4830972 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocServer32","SUCCESS","Query: Name"
"10:35:37.4831206 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocServer32","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4831429 PM","notepad.exe","5324","RegOpenKey","HKCU\Software\Classes\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:35:37.4831670 PM","notepad.exe","5324","RegQueryValue","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocServer32\InprocServer32","NAME NOT FOUND","Length: 12"
"10:35:37.4831865 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocServer32","SUCCESS","Query: Name"
"10:35:37.4832090 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocServer32","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4832328 PM","notepad.exe","5324","RegOpenKey","HKCU\Software\Classes\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:35:37.4832553 PM","notepad.exe","5324","RegQueryValue","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocServer32\(Default)","BUFFER OVERFLOW","Length: 12"
"10:35:37.4832748 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocServer32","SUCCESS","Query: Name"
"10:35:37.4832968 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocServer32","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4833180 PM","notepad.exe","5324","RegOpenKey","HKCU\Software\Classes\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:35:37.4833406 PM","notepad.exe","5324","RegQueryValue","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocServer32\(Default)","SUCCESS","Type: REG_SZ, Length: 62, Data: C:\Windows\System32\oleacc.dll"
"10:35:37.4833619 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocServer32","SUCCESS","Query: Name"
"10:35:37.4833842 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocServer32","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4834050 PM","notepad.exe","5324","RegOpenKey","HKCU\Software\Classes\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:35:37.4834278 PM","notepad.exe","5324","RegQueryValue","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocServer32\ThreadingModel","SUCCESS","Type: REG_SZ, Length: 20, Data: Apartment"
"10:35:37.4834591 PM","notepad.exe","5324","RegCloseKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocServer32","SUCCESS",""
"10:35:37.4835099 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: Name"
"10:35:37.4835810 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4836074 PM","notepad.exe","5324","RegOpenKey","HKCU\Software\Classes\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocHandler32","NAME NOT FOUND","Desired Access: Query Value"
"10:35:37.4836329 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4836515 PM","notepad.exe","5324","RegOpenKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocHandler32","NAME NOT FOUND","Desired Access: Query Value"
"10:35:37.4836761 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: Name"
"10:35:37.4837001 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4837226 PM","notepad.exe","5324","RegOpenKey","HKCU\Software\Classes\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocHandler","NAME NOT FOUND","Desired Access: Query Value"
"10:35:37.4837456 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4837633 PM","notepad.exe","5324","RegOpenKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocHandler","NAME NOT FOUND","Desired Access: Query Value"
"10:35:37.4837916 PM","notepad.exe","5324","RegCloseKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS",""
"10:35:37.4839140 PM","notepad.exe","5324","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"10:35:37.4839410 PM","notepad.exe","5324","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4839584 PM","notepad.exe","5324","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4839783 PM","notepad.exe","5324","RegOpenKey","HKCU\Software\Classes\CLSID\{B5F8350B-0548-48B1-A6EE-88BD00B4A5E7}","NAME NOT FOUND","Desired Access: Read"
"10:35:37.4840050 PM","notepad.exe","5324","RegOpenKey","HKCR\CLSID\{B5F8350B-0548-48B1-A6EE-88BD00B4A5E7}","SUCCESS","Desired Access: Read"
"10:35:37.4840325 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: Name"
"10:35:37.4840571 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4840819 PM","notepad.exe","5324","RegOpenKey","HKCU\Software\Classes\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"10:35:37.4841064 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4841253 PM","notepad.exe","5324","RegOpenKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"10:35:37.4841482 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: Name"
"10:35:37.4841767 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: Name"
"10:35:37.4842038 PM","notepad.exe","5324","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.4842266 PM","notepad.exe","5324","RegOpenKey","HKCU\Software\Classes\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","NAME NOT FOUND","Desired Access: Maximum Allowed"
