"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"9:52:34.8805056 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\System\CurrentControlSet\Control\DevQuery\11","SUCCESS",""
"9:52:34.8805361 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.8805669 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\System\CurrentControlSet\Control\DevQuery\11","SUCCESS","Desired Access: Query Value"
"9:52:34.8806011 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\System\CurrentControlSet\Control\DevQuery\11\NoStateFile","SUCCESS","Type: REG_SZ, Length: 60, Data: \Device\DeviceApi\Dev\NoState"
"9:52:34.8806391 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\System\CurrentControlSet\Control\DevQuery\11","SUCCESS",""
"9:52:34.8806721 AM","AUDIODG.EXE","1768","RegEnumKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Index: 3, Name: 2"
"9:52:34.8807103 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.8807411 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\System\CurrentControlSet\Control\DevQuery\2","SUCCESS","Desired Access: Query Value"
"9:52:34.8807761 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\System\CurrentControlSet\Control\DevQuery\2\IdType","BUFFER OVERFLOW","Length: 12"
"9:52:34.8808122 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\System\CurrentControlSet\Control\DevQuery\2","SUCCESS",""
"9:52:34.8808429 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.8808733 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\System\CurrentControlSet\Control\DevQuery\2","SUCCESS","Desired Access: Query Value"
"9:52:34.8809070 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\System\CurrentControlSet\Control\DevQuery\2\IdType","SUCCESS","Type: REG_SZ, Length: 10, Data: Uuid"
"9:52:34.8809439 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\System\CurrentControlSet\Control\DevQuery\2","SUCCESS",""
"9:52:34.8809742 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.8810054 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\System\CurrentControlSet\Control\DevQuery\2","SUCCESS","Desired Access: Query Value"
"9:52:34.8810401 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\System\CurrentControlSet\Control\DevQuery\2\Transport","BUFFER OVERFLOW","Length: 12"
"9:52:34.8810759 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\System\CurrentControlSet\Control\DevQuery\2","SUCCESS",""
"9:52:34.8811064 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.8811369 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\System\CurrentControlSet\Control\DevQuery\2","SUCCESS","Desired Access: Query Value"
"9:52:34.8811706 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\System\CurrentControlSet\Control\DevQuery\2\Transport","SUCCESS","Type: REG_SZ, Length: 12, Data: IOCTL"
"9:52:34.8812093 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\System\CurrentControlSet\Control\DevQuery\2","SUCCESS",""
"9:52:34.8812389 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.8812692 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\System\CurrentControlSet\Control\DevQuery\2","SUCCESS","Desired Access: Query Value"
"9:52:34.8813031 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\System\CurrentControlSet\Control\DevQuery\2\QueryFile","BUFFER OVERFLOW","Length: 12"
"9:52:34.8813387 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\System\CurrentControlSet\Control\DevQuery\2","SUCCESS",""
"9:52:34.8813708 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.8814048 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\System\CurrentControlSet\Control\DevQuery\2","SUCCESS","Desired Access: Query Value"
"9:52:34.8814390 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\System\CurrentControlSet\Control\DevQuery\2\QueryFile","SUCCESS","Type: REG_SZ, Length: 56, Data: \Device\DeviceApi\Dev\Query"
"9:52:34.8814766 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\System\CurrentControlSet\Control\DevQuery\2","SUCCESS",""
"9:52:34.8815074 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.8815384 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\System\CurrentControlSet\Control\DevQuery\2","SUCCESS","Desired Access: Query Value"
"9:52:34.8815728 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\System\CurrentControlSet\Control\DevQuery\2\NoStateFile","BUFFER OVERFLOW","Length: 12"
"9:52:34.8816092 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\System\CurrentControlSet\Control\DevQuery\2","SUCCESS",""
"9:52:34.8816405 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.8816718 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\System\CurrentControlSet\Control\DevQuery\2","SUCCESS","Desired Access: Query Value"
"9:52:34.8817059 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\System\CurrentControlSet\Control\DevQuery\2\NoStateFile","SUCCESS","Type: REG_SZ, Length: 60, Data: \Device\DeviceApi\Dev\NoState"
"9:52:34.8817453 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\System\CurrentControlSet\Control\DevQuery\2","SUCCESS",""
"9:52:34.8817761 AM","AUDIODG.EXE","1768","RegEnumKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Index: 4, Name: 3"
"9:52:34.8818122 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.8818432 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\System\CurrentControlSet\Control\DevQuery\3","SUCCESS","Desired Access: Query Value"
"9:52:34.8818781 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\System\CurrentControlSet\Control\DevQuery\3\IdType","BUFFER OVERFLOW","Length: 12"
"9:52:34.8819141 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\System\CurrentControlSet\Control\DevQuery\3","SUCCESS",""
"9:52:34.8819454 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.8820260 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\System\CurrentControlSet\Control\DevQuery\3","SUCCESS","Desired Access: Query Value"
"9:52:34.8820802 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\System\CurrentControlSet\Control\DevQuery\3\IdType","SUCCESS","Type: REG_SZ, Length: 14, Data: String"
"9:52:34.8821235 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\System\CurrentControlSet\Control\DevQuery\3","SUCCESS",""
"9:52:34.8821581 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.8821912 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\System\CurrentControlSet\Control\DevQuery\3","SUCCESS","Desired Access: Query Value"
"9:52:34.8822281 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\System\CurrentControlSet\Control\DevQuery\3\Transport","BUFFER OVERFLOW","Length: 12"
"9:52:34.8822669 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\System\CurrentControlSet\Control\DevQuery\3","SUCCESS",""
"9:52:34.8822999 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.8823342 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\System\CurrentControlSet\Control\DevQuery\3","SUCCESS","Desired Access: Query Value"
"9:52:34.8823723 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\System\CurrentControlSet\Control\DevQuery\3\Transport","SUCCESS","Type: REG_SZ, Length: 12, Data: IOCTL"
"9:52:34.8824119 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\System\CurrentControlSet\Control\DevQuery\3","SUCCESS",""
"9:52:34.8824431 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.8824754 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\System\CurrentControlSet\Control\DevQuery\3","SUCCESS","Desired Access: Query Value"
"9:52:34.8825102 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\System\CurrentControlSet\Control\DevQuery\3\QueryFile","BUFFER OVERFLOW","Length: 12"
"9:52:34.8825474 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\System\CurrentControlSet\Control\DevQuery\3","SUCCESS",""
"9:52:34.8825798 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.8826116 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\System\CurrentControlSet\Control\DevQuery\3","SUCCESS","Desired Access: Query Value"
"9:52:34.8826477 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\System\CurrentControlSet\Control\DevQuery\3\QueryFile","SUCCESS","Type: REG_SZ, Length: 56, Data: \Device\DeviceApi\Dev\Query"
"9:52:34.8826886 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\System\CurrentControlSet\Control\DevQuery\3","SUCCESS",""
"9:52:34.8827191 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.8827505 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\System\CurrentControlSet\Control\DevQuery\3","SUCCESS","Desired Access: Query Value"
"9:52:34.8827855 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\System\CurrentControlSet\Control\DevQuery\3\NoStateFile","BUFFER OVERFLOW","Length: 12"
"9:52:34.8828228 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\System\CurrentControlSet\Control\DevQuery\3","SUCCESS",""
"9:52:34.8828552 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.8828861 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\System\CurrentControlSet\Control\DevQuery\3","SUCCESS","Desired Access: Query Value"
"9:52:34.8829203 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\System\CurrentControlSet\Control\DevQuery\3\NoStateFile","SUCCESS","Type: REG_SZ, Length: 60, Data: \Device\DeviceApi\Dev\NoState"
"9:52:34.8829579 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\System\CurrentControlSet\Control\DevQuery\3","SUCCESS",""
"9:52:34.8829896 AM","AUDIODG.EXE","1768","RegEnumKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Index: 5, Name: 4"
"9:52:34.8830294 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.8830608 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\System\CurrentControlSet\Control\DevQuery\4","SUCCESS","Desired Access: Query Value"
"9:52:34.8830961 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\System\CurrentControlSet\Control\DevQuery\4\IdType","BUFFER OVERFLOW","Length: 12"
"9:52:34.8831322 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\System\CurrentControlSet\Control\DevQuery\4","SUCCESS",""
"9:52:34.8831634 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.8831942 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\System\CurrentControlSet\Control\DevQuery\4","SUCCESS","Desired Access: Query Value"
"9:52:34.8832320 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\System\CurrentControlSet\Control\DevQuery\4\IdType","SUCCESS","Type: REG_SZ, Length: 10, Data: Uuid"
"9:52:34.8832743 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\System\CurrentControlSet\Control\DevQuery\4","SUCCESS",""
"9:52:34.8833056 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.8833364 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\System\CurrentControlSet\Control\DevQuery\4","SUCCESS","Desired Access: Query Value"
"9:52:34.8833699 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\System\CurrentControlSet\Control\DevQuery\4\Transport","BUFFER OVERFLOW","Length: 12"
"9:52:34.8834072 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\System\CurrentControlSet\Control\DevQuery\4","SUCCESS",""
"9:52:34.8834381 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.8834690 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\System\CurrentControlSet\Control\DevQuery\4","SUCCESS","Desired Access: Query Value"
"9:52:34.8835065 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\System\CurrentControlSet\Control\DevQuery\4\Transport","SUCCESS","Type: REG_SZ, Length: 12, Data: IOCTL"
"9:52:34.8835449 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\System\CurrentControlSet\Control\DevQuery\4","SUCCESS",""
"9:52:34.8835754 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.8836064 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\System\CurrentControlSet\Control\DevQuery\4","SUCCESS","Desired Access: Query Value"
"9:52:34.8838049 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\System\CurrentControlSet\Control\DevQuery\4\QueryFile","BUFFER OVERFLOW","Length: 12"
"9:52:34.8838640 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\System\CurrentControlSet\Control\DevQuery\4","SUCCESS",""
"9:52:34.8839089 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.8839529 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\System\CurrentControlSet\Control\DevQuery\4","SUCCESS","Desired Access: Query Value"
"9:52:34.8840029 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\System\CurrentControlSet\Control\DevQuery\4\QueryFile","SUCCESS","Type: REG_SZ, Length: 56, Data: \Device\DeviceApi\Dev\Query"
"9:52:34.8840487 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\System\CurrentControlSet\Control\DevQuery\4","SUCCESS",""
"9:52:34.8840835 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.8841187 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\System\CurrentControlSet\Control\DevQuery\4","SUCCESS","Desired Access: Query Value"
"9:52:34.8841575 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\System\CurrentControlSet\Control\DevQuery\4\NoStateFile","BUFFER OVERFLOW","Length: 12"
"9:52:34.8841974 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\System\CurrentControlSet\Control\DevQuery\4","SUCCESS",""
"9:52:34.8842306 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.8842631 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\System\CurrentControlSet\Control\DevQuery\4","SUCCESS","Desired Access: Query Value"
"9:52:34.8842984 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\System\CurrentControlSet\Control\DevQuery\4\NoStateFile","SUCCESS","Type: REG_SZ, Length: 60, Data: \Device\DeviceApi\Dev\NoState"
"9:52:34.8843375 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\System\CurrentControlSet\Control\DevQuery\4","SUCCESS",""
"9:52:34.8843719 AM","AUDIODG.EXE","1768","RegEnumKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Index: 6, Name: 5"
"9:52:34.8844108 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.8844430 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\System\CurrentControlSet\Control\DevQuery\5","SUCCESS","Desired Access: Query Value"
"9:52:34.8844806 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\System\CurrentControlSet\Control\DevQuery\5\IdType","BUFFER OVERFLOW","Length: 12"
"9:52:34.8845186 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\System\CurrentControlSet\Control\DevQuery\5","SUCCESS",""
"9:52:34.8846754 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.8847509 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\System\CurrentControlSet\Control\DevQuery\5","SUCCESS","Desired Access: Query Value"
"9:52:34.8848145 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\System\CurrentControlSet\Control\DevQuery\5\IdType","SUCCESS","Type: REG_SZ, Length: 14, Data: String"
"9:52:34.8848688 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\System\CurrentControlSet\Control\DevQuery\5","SUCCESS",""
"9:52:34.8849106 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.8849469 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\System\CurrentControlSet\Control\DevQuery\5","SUCCESS","Desired Access: Query Value"
"9:52:34.8849906 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\System\CurrentControlSet\Control\DevQuery\5\Transport","BUFFER OVERFLOW","Length: 12"
"9:52:34.8850333 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\System\CurrentControlSet\Control\DevQuery\5","SUCCESS",""
"9:52:34.8850706 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.8851077 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\System\CurrentControlSet\Control\DevQuery\5","SUCCESS","Desired Access: Query Value"
"9:52:34.8851453 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\System\CurrentControlSet\Control\DevQuery\5\Transport","SUCCESS","Type: REG_SZ, Length: 10, Data: LRPC"
"9:52:34.8851860 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\System\CurrentControlSet\Control\DevQuery\5","SUCCESS",""
"9:52:34.8852189 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.8852566 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\System\CurrentControlSet\Control\DevQuery\5","SUCCESS","Desired Access: Query Value"
"9:52:34.8852941 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\System\CurrentControlSet\Control\DevQuery\5\UUID","BUFFER OVERFLOW","Length: 12"
"9:52:34.8853322 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\System\CurrentControlSet\Control\DevQuery\5","SUCCESS",""
"9:52:34.8853656 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.8853980 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\System\CurrentControlSet\Control\DevQuery\5","SUCCESS","Desired Access: Query Value"
"9:52:34.8854398 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\System\CurrentControlSet\Control\DevQuery\5\UUID","SUCCESS","Type: REG_SZ, Length: 74, Data: 289e5e0f-414a-4de9-8d17-244507fffc07"
"9:52:34.8854795 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\System\CurrentControlSet\Control\DevQuery\5","SUCCESS",""
"9:52:34.8855134 AM","AUDIODG.EXE","1768","RegEnumKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Index: 7, Name: 6"
"9:52:34.8855542 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.8856452 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\System\CurrentControlSet\Control\DevQuery\6","SUCCESS","Desired Access: Query Value"
"9:52:34.8856992 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\System\CurrentControlSet\Control\DevQuery\6\IdType","BUFFER OVERFLOW","Length: 12"
"9:52:34.8857427 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\System\CurrentControlSet\Control\DevQuery\6","SUCCESS",""
"9:52:34.8857791 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.8858136 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\System\CurrentControlSet\Control\DevQuery\6","SUCCESS","Desired Access: Query Value"
"9:52:34.8858517 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\System\CurrentControlSet\Control\DevQuery\6\IdType","SUCCESS","Type: REG_SZ, Length: 10, Data: Uuid"
"9:52:34.8858922 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\System\CurrentControlSet\Control\DevQuery\6","SUCCESS",""
"9:52:34.8859253 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.8859578 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\System\CurrentControlSet\Control\DevQuery\6","SUCCESS","Desired Access: Query Value"
"9:52:34.8859931 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\System\CurrentControlSet\Control\DevQuery\6\Transport","BUFFER OVERFLOW","Length: 12"
"9:52:34.8860319 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\System\CurrentControlSet\Control\DevQuery\6","SUCCESS",""
"9:52:34.8860645 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.8860972 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\System\CurrentControlSet\Control\DevQuery\6","SUCCESS","Desired Access: Query Value"
"9:52:34.8861331 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\System\CurrentControlSet\Control\DevQuery\6\Transport","SUCCESS","Type: REG_SZ, Length: 10, Data: LRPC"
"9:52:34.8861730 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\System\CurrentControlSet\Control\DevQuery\6","SUCCESS",""
"9:52:34.8862047 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.8862363 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\System\CurrentControlSet\Control\DevQuery\6","SUCCESS","Desired Access: Query Value"
"9:52:34.8862735 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\System\CurrentControlSet\Control\DevQuery\6\UUID","BUFFER OVERFLOW","Length: 12"
"9:52:34.8863100 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\System\CurrentControlSet\Control\DevQuery\6","SUCCESS",""
"9:52:34.8863433 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.8863747 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\System\CurrentControlSet\Control\DevQuery\6","SUCCESS","Desired Access: Query Value"
"9:52:34.8864101 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\System\CurrentControlSet\Control\DevQuery\6\UUID","SUCCESS","Type: REG_SZ, Length: 74, Data: 289e5e0f-414a-4de9-8d17-244507fffc07"
"9:52:34.8864500 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\System\CurrentControlSet\Control\DevQuery\6","SUCCESS",""
"9:52:34.8864833 AM","AUDIODG.EXE","1768","RegEnumKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Index: 8, Name: 7"
"9:52:34.8865218 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.8865531 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\System\CurrentControlSet\Control\DevQuery\7","SUCCESS","Desired Access: Query Value"
"9:52:34.8865892 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\System\CurrentControlSet\Control\DevQuery\7\IdType","BUFFER OVERFLOW","Length: 12"
"9:52:34.8866253 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\System\CurrentControlSet\Control\DevQuery\7","SUCCESS",""
"9:52:34.8866568 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:52:34.8866892 AM","AUDIODG.EXE","1768","RegOpenKey","HKLM\System\CurrentControlSet\Control\DevQuery\7","SUCCESS","Desired Access: Query Value"
"9:52:34.8867266 AM","AUDIODG.EXE","1768","RegQueryValue","HKLM\System\CurrentControlSet\Control\DevQuery\7\IdType","SUCCESS","Type: REG_SZ, Length: 10, Data: Uuid"
"9:52:34.8867646 AM","AUDIODG.EXE","1768","RegCloseKey","HKLM\System\CurrentControlSet\Control\DevQuery\7","SUCCESS",""
"9:52:34.8867969 AM","AUDIODG.EXE","1768","RegQueryKey","HKLM\System\CurrentControlSet\Control\DevQuery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
